               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.039047,            0.033674,            0.014478,             0.70612,             0.64054,             0.69177,             0.42179,            0.036069,            0.019726,           0.0093787,             0.00472,             0.00472,             0.00472
                 162,            0.039263,            0.033582,            0.014604,             0.70653,             0.64079,              0.6926,             0.42233,            0.036058,            0.019718,           0.0093677,            0.004687,            0.004687,            0.004687
                 163,            0.038992,             0.03396,            0.014577,             0.71101,             0.63918,              0.6936,             0.42258,            0.036044,             0.01971,           0.0093547,            0.004654,            0.004654,            0.004654
                 164,            0.039125,            0.033803,            0.014603,             0.71003,             0.64096,             0.69398,             0.42307,             0.03603,            0.019704,           0.0093387,            0.004621,            0.004621,            0.004621
                 165,            0.039062,            0.033897,            0.014448,             0.71325,             0.63762,             0.69402,             0.42384,            0.036015,            0.019697,           0.0093242,            0.004588,            0.004588,            0.004588
                 166,            0.039018,            0.033935,            0.014466,             0.71194,             0.63807,              0.6948,             0.42419,               0.036,            0.019689,           0.0093101,            0.004555,            0.004555,            0.004555
                 167,            0.038912,            0.033675,            0.014347,             0.71036,             0.64006,              0.6953,             0.42464,            0.035988,            0.019683,              0.0093,            0.004522,            0.004522,            0.004522
                 168,            0.038913,            0.033939,            0.014229,             0.71128,             0.64069,             0.69601,               0.425,            0.035974,            0.019674,           0.0092804,            0.004489,            0.004489,            0.004489
                 169,            0.038697,            0.033838,            0.014271,             0.71105,              0.6408,             0.69631,             0.42571,            0.035959,            0.019667,           0.0092646,            0.004456,            0.004456,            0.004456
                 170,            0.038839,            0.033931,            0.014283,             0.70812,             0.64381,             0.69702,             0.42618,            0.035943,            0.019659,            0.009246,            0.004423,            0.004423,            0.004423
                 171,            0.038914,            0.033312,            0.014281,             0.71532,             0.63865,             0.69712,             0.42667,             0.03593,            0.019653,            0.009234,             0.00439,             0.00439,             0.00439
                 172,            0.038858,            0.033805,             0.01433,             0.71189,              0.6419,             0.69716,             0.42723,            0.035912,            0.019646,           0.0092212,            0.004357,            0.004357,            0.004357
                 173,             0.03876,            0.033268,            0.013965,             0.70831,             0.64532,              0.6978,              0.4276,            0.035899,            0.019641,           0.0092101,            0.004324,            0.004324,            0.004324
                 174,            0.038759,            0.033549,            0.014386,             0.70628,             0.64833,             0.69873,               0.428,            0.035884,            0.019634,            0.009199,            0.004291,            0.004291,            0.004291
                 175,            0.038643,             0.03351,             0.01419,             0.70589,             0.65009,              0.6989,             0.42856,            0.035874,            0.019627,           0.0091951,            0.004258,            0.004258,            0.004258
                 176,            0.038533,              0.0332,            0.014181,             0.70769,             0.64882,             0.69937,             0.42908,            0.035865,             0.01962,           0.0091844,            0.004225,            0.004225,            0.004225
                 177,            0.038575,            0.033473,            0.014118,              0.7037,             0.65348,             0.69954,             0.42931,            0.035852,            0.019613,           0.0091747,            0.004192,            0.004192,            0.004192
                 178,            0.038559,            0.033434,            0.014374,             0.70605,             0.65388,             0.70014,             0.42986,            0.035841,            0.019606,           0.0091641,            0.004159,            0.004159,            0.004159
                 179,            0.038574,            0.033365,            0.014141,             0.71353,               0.647,             0.70033,             0.43011,            0.035828,            0.019601,            0.009158,            0.004126,            0.004126,            0.004126
                 180,            0.038541,            0.033298,            0.014161,             0.70925,              0.6549,             0.70117,              0.4306,            0.035816,            0.019596,           0.0091497,            0.004093,            0.004093,            0.004093
                 181,            0.038568,            0.033562,            0.013945,             0.71192,              0.6534,             0.70114,             0.43064,            0.035802,            0.019592,           0.0091354,             0.00406,             0.00406,             0.00406
                 182,            0.038471,             0.03362,            0.013769,             0.71613,             0.65232,             0.70177,             0.43123,            0.035789,            0.019588,           0.0091273,            0.004027,            0.004027,            0.004027
                 183,            0.038293,            0.033362,            0.013702,             0.71205,             0.65472,             0.70239,             0.43156,            0.035777,            0.019584,           0.0091153,            0.003994,            0.003994,            0.003994
                 184,            0.038159,             0.03331,             0.01363,             0.71412,             0.65266,             0.70262,             0.43235,            0.035762,            0.019579,           0.0091039,            0.003961,            0.003961,            0.003961
                 185,            0.038378,            0.033297,            0.014038,             0.71554,             0.65497,              0.7034,             0.43242,            0.035752,            0.019575,           0.0090935,            0.003928,            0.003928,            0.003928
                 186,            0.038227,            0.033351,            0.013624,             0.71539,             0.65508,             0.70382,             0.43247,            0.035743,            0.019569,           0.0090929,            0.003895,            0.003895,            0.003895
                 187,            0.038273,            0.033286,            0.013641,             0.71755,             0.65349,             0.70411,             0.43308,            0.035733,            0.019563,           0.0090871,            0.003862,            0.003862,            0.003862
                 188,            0.038425,            0.033336,            0.013795,             0.71793,             0.65399,             0.70413,             0.43347,            0.035728,            0.019558,           0.0090889,            0.003829,            0.003829,            0.003829
                 189,            0.038229,            0.033306,            0.013823,             0.72142,             0.65127,             0.70486,             0.43384,             0.03572,            0.019553,           0.0090865,            0.003796,            0.003796,            0.003796
                 190,            0.038231,            0.032963,            0.013591,             0.72217,             0.65255,              0.7053,             0.43404,            0.035712,            0.019548,           0.0090837,            0.003763,            0.003763,            0.003763
                 191,            0.038355,            0.033415,            0.013513,             0.72111,             0.65498,             0.70598,             0.43455,            0.035703,            0.019543,           0.0090761,             0.00373,             0.00373,             0.00373
                 192,            0.038168,            0.033303,             0.01332,             0.72231,             0.65482,             0.70659,             0.43501,            0.035696,            0.019537,           0.0090685,            0.003697,            0.003697,            0.003697
                 193,            0.038133,             0.03329,            0.013534,             0.72262,             0.65352,             0.70688,              0.4352,             0.03569,            0.019535,           0.0090619,            0.003664,            0.003664,            0.003664
                 194,            0.038154,            0.033216,            0.013575,              0.7236,             0.65561,             0.70744,             0.43575,             0.03568,            0.019531,           0.0090534,            0.003631,            0.003631,            0.003631
                 195,            0.037957,            0.033079,            0.013182,              0.7215,              0.6572,             0.70815,              0.4362,             0.03567,            0.019528,           0.0090436,            0.003598,            0.003598,            0.003598
                 196,            0.037884,            0.033007,            0.013428,             0.72156,             0.65758,             0.70823,             0.43668,            0.035662,            0.019522,           0.0090366,            0.003565,            0.003565,            0.003565
                 197,            0.037781,            0.033237,            0.013199,             0.72492,             0.65522,             0.70858,             0.43705,            0.035652,            0.019515,           0.0090309,            0.003532,            0.003532,            0.003532
                 198,            0.037898,            0.033331,            0.013057,             0.72595,             0.65474,             0.70894,             0.43744,            0.035643,            0.019513,            0.009024,            0.003499,            0.003499,            0.003499
                 199,            0.037997,            0.033151,            0.013204,             0.72597,             0.65532,             0.70958,             0.43809,            0.035634,            0.019509,           0.0090155,            0.003466,            0.003466,            0.003466
                 200,            0.037699,             0.03302,            0.012981,             0.72918,             0.65361,             0.70996,             0.43858,            0.035623,            0.019508,           0.0090128,            0.003433,            0.003433,            0.003433
                 201,            0.037798,            0.033264,            0.013044,             0.72859,              0.6554,             0.71034,             0.43891,            0.035612,            0.019504,           0.0090063,              0.0034,              0.0034,              0.0034
                 202,            0.037582,            0.032953,            0.013125,             0.72862,             0.65534,             0.71037,              0.4392,            0.035602,            0.019497,           0.0089958,            0.003367,            0.003367,            0.003367
                 203,             0.03769,            0.032972,            0.013036,             0.72823,             0.65633,              0.7111,             0.43944,            0.035591,            0.019494,           0.0089867,            0.003334,            0.003334,            0.003334
                 204,            0.037559,            0.032911,            0.013169,             0.72839,             0.65739,             0.71178,             0.43975,            0.035588,            0.019492,           0.0089765,            0.003301,            0.003301,            0.003301
                 205,             0.03744,            0.032798,            0.012935,             0.73031,             0.65785,             0.71206,             0.44006,            0.035577,            0.019488,            0.008961,            0.003268,            0.003268,            0.003268
                 206,            0.037502,            0.032941,            0.012852,             0.73197,             0.65808,             0.71283,             0.44049,            0.035571,            0.019485,           0.0089524,            0.003235,            0.003235,            0.003235
                 207,            0.037777,            0.033099,            0.012889,             0.73125,             0.65854,             0.71311,             0.44088,            0.035565,            0.019481,            0.008948,            0.003202,            0.003202,            0.003202
                 208,            0.037251,            0.032985,            0.012721,             0.72675,             0.66274,             0.71338,              0.4414,            0.035557,            0.019477,           0.0089422,            0.003169,            0.003169,            0.003169
                 209,            0.037495,            0.033033,            0.012783,             0.72687,             0.66355,             0.71366,             0.44231,            0.035552,            0.019474,           0.0089336,            0.003136,            0.003136,            0.003136
                 210,            0.037461,            0.032773,            0.012791,             0.72935,             0.66331,             0.71436,             0.44223,            0.035544,            0.019468,           0.0089237,            0.003103,            0.003103,            0.003103
                 211,            0.037179,            0.032513,            0.012632,             0.73058,             0.66343,             0.71457,             0.44266,            0.035536,            0.019465,           0.0089186,             0.00307,             0.00307,             0.00307
                 212,            0.037134,            0.032708,            0.012811,             0.72789,             0.66421,             0.71515,             0.44294,            0.035528,            0.019462,           0.0089199,            0.003037,            0.003037,            0.003037
                 213,            0.037283,            0.032632,             0.01269,             0.72856,              0.6633,             0.71506,             0.44358,            0.035522,            0.019457,           0.0089128,            0.003004,            0.003004,            0.003004
                 214,            0.037414,             0.03285,            0.012644,             0.72881,             0.66422,             0.71492,             0.44375,            0.035515,            0.019453,           0.0089086,            0.002971,            0.002971,            0.002971
                 215,            0.037207,            0.032723,             0.01244,             0.73265,             0.66148,             0.71533,             0.44397,            0.035508,             0.01945,           0.0089042,            0.002938,            0.002938,            0.002938
                 216,            0.037237,             0.03235,            0.012599,             0.73331,             0.66182,             0.71603,             0.44434,            0.035501,            0.019448,           0.0089021,            0.002905,            0.002905,            0.002905
                 217,            0.037049,            0.032856,            0.012326,             0.73396,             0.66142,             0.71621,             0.44455,            0.035493,            0.019448,           0.0088984,            0.002872,            0.002872,            0.002872
                 218,            0.037055,            0.032489,            0.012473,             0.73559,             0.66108,             0.71663,             0.44464,            0.035486,            0.019445,           0.0088913,            0.002839,            0.002839,            0.002839
                 219,            0.036999,            0.032725,            0.012444,             0.73776,             0.66052,             0.71706,             0.44522,            0.035476,            0.019442,           0.0088887,            0.002806,            0.002806,            0.002806
                 220,            0.037101,            0.032813,            0.012442,             0.73697,             0.66133,              0.7177,             0.44554,            0.035464,            0.019436,           0.0088869,            0.002773,            0.002773,            0.002773
                 221,            0.037138,            0.032642,            0.012333,             0.73859,             0.66059,             0.71791,             0.44571,            0.035455,            0.019432,           0.0088837,             0.00274,             0.00274,             0.00274
                 222,             0.03697,            0.032457,            0.012382,             0.73987,             0.66096,             0.71799,             0.44623,            0.035447,            0.019426,           0.0088794,            0.002707,            0.002707,            0.002707
                 223,            0.036946,            0.032582,            0.012372,             0.74067,             0.65932,             0.71801,             0.44633,             0.03544,            0.019423,           0.0088808,            0.002674,            0.002674,            0.002674
                 224,            0.036873,            0.032285,            0.012351,              0.7407,             0.65937,              0.7182,             0.44686,            0.035435,             0.01942,           0.0088767,            0.002641,            0.002641,            0.002641
                 225,            0.036767,            0.032608,            0.012316,             0.74175,             0.66028,             0.71844,             0.44715,            0.035429,            0.019416,           0.0088665,            0.002608,            0.002608,            0.002608
                 226,            0.036839,            0.032363,            0.012077,             0.73969,             0.66087,             0.71883,             0.44762,             0.03542,            0.019413,           0.0088613,            0.002575,            0.002575,            0.002575
                 227,            0.036566,            0.032234,            0.012115,             0.73839,              0.6603,             0.71886,             0.44783,            0.035414,            0.019411,             0.00886,            0.002542,            0.002542,            0.002542
                 228,            0.036747,            0.032286,             0.01203,             0.73961,             0.66059,             0.71916,             0.44812,            0.035411,            0.019408,           0.0088589,            0.002509,            0.002509,            0.002509
                 229,            0.036578,            0.032373,            0.012025,             0.73847,             0.66115,             0.71902,             0.44862,            0.035405,            0.019404,           0.0088588,            0.002476,            0.002476,            0.002476
                 230,            0.036632,            0.032312,            0.011841,             0.74051,             0.66169,             0.71951,             0.44901,            0.035396,            0.019402,           0.0088626,            0.002443,            0.002443,            0.002443
                 231,            0.036498,             0.03223,            0.011779,             0.73691,             0.66333,             0.71998,              0.4492,            0.035394,              0.0194,           0.0088628,             0.00241,             0.00241,             0.00241
                 232,            0.036536,            0.032187,            0.012049,             0.73756,             0.66223,             0.72021,             0.44941,            0.035391,            0.019395,           0.0088591,            0.002377,            0.002377,            0.002377
                 233,            0.036667,            0.032209,            0.011872,             0.73951,             0.66287,             0.72081,             0.44978,            0.035386,            0.019394,           0.0088485,            0.002344,            0.002344,            0.002344
                 234,            0.036347,            0.032342,            0.011784,             0.73879,             0.66372,             0.72101,             0.45033,            0.035378,            0.019391,           0.0088444,            0.002311,            0.002311,            0.002311
                 235,            0.036519,            0.032485,             0.01173,             0.73813,               0.665,             0.72122,             0.45065,            0.035374,            0.019388,           0.0088395,            0.002278,            0.002278,            0.002278
                 236,            0.036433,            0.032087,            0.011582,             0.73664,             0.66638,             0.72123,             0.45084,            0.035369,            0.019387,           0.0088326,            0.002245,            0.002245,            0.002245
                 237,            0.036399,            0.031956,            0.011893,             0.73767,             0.66675,             0.72182,             0.45096,            0.035364,            0.019383,           0.0088307,            0.002212,            0.002212,            0.002212
                 238,            0.036263,            0.032426,            0.011587,             0.73592,             0.66668,             0.72187,             0.45124,            0.035355,            0.019378,           0.0088329,            0.002179,            0.002179,            0.002179
                 239,            0.036227,            0.031949,             0.01164,             0.73587,             0.66806,             0.72213,             0.45136,            0.035355,            0.019375,           0.0088347,            0.002146,            0.002146,            0.002146
                 240,            0.036235,            0.031746,            0.011517,             0.73794,             0.66801,             0.72243,             0.45146,            0.035354,            0.019372,           0.0088346,            0.002113,            0.002113,            0.002113
                 241,            0.036169,             0.03215,            0.011425,             0.73739,             0.66961,             0.72268,             0.45188,             0.03535,            0.019368,           0.0088339,             0.00208,             0.00208,             0.00208
                 242,            0.036037,            0.032077,            0.011255,             0.73708,             0.67071,              0.7229,             0.45214,             0.03535,            0.019366,           0.0088342,            0.002047,            0.002047,            0.002047
                 243,            0.036149,            0.032043,             0.01166,             0.73769,             0.67015,              0.7234,             0.45265,            0.035346,            0.019363,           0.0088359,            0.002014,            0.002014,            0.002014
                 244,            0.035826,             0.03172,            0.011211,             0.73677,             0.66975,             0.72363,             0.45294,            0.035345,             0.01936,           0.0088369,            0.001981,            0.001981,            0.001981
                 245,            0.035886,            0.031636,             0.01134,             0.73681,              0.6696,             0.72381,             0.45313,            0.035343,            0.019358,           0.0088352,            0.001948,            0.001948,            0.001948
                 246,            0.035913,            0.032018,            0.011225,             0.73709,             0.66988,              0.7239,             0.45368,            0.035343,            0.019356,           0.0088345,            0.001915,            0.001915,            0.001915
                 247,            0.035825,            0.031754,            0.011396,             0.73851,                0.67,             0.72407,             0.45416,            0.035337,            0.019353,           0.0088373,            0.001882,            0.001882,            0.001882
                 248,            0.035612,            0.031637,            0.011308,             0.73991,             0.67041,             0.72439,             0.45465,            0.035332,            0.019351,           0.0088322,            0.001849,            0.001849,            0.001849
                 249,             0.03563,            0.031753,            0.011171,             0.74093,             0.66976,             0.72447,             0.45445,            0.035327,            0.019347,           0.0088298,            0.001816,            0.001816,            0.001816
                 250,            0.035625,            0.031661,            0.011054,             0.74059,             0.66954,             0.72444,             0.45511,            0.035323,            0.019344,           0.0088252,            0.001783,            0.001783,            0.001783
                 251,            0.035602,            0.031768,            0.011024,             0.74148,             0.67021,             0.72461,             0.45501,            0.035321,            0.019342,           0.0088258,             0.00175,             0.00175,             0.00175
                 252,            0.035619,            0.031589,            0.011085,             0.73995,             0.67245,             0.72507,             0.45529,             0.03532,            0.019339,           0.0088271,            0.001717,            0.001717,            0.001717
                 253,            0.035569,            0.031615,            0.011009,             0.73926,             0.67213,             0.72489,              0.4555,            0.035316,            0.019338,           0.0088214,            0.001684,            0.001684,            0.001684
                 254,            0.035539,            0.031579,            0.010847,             0.73996,              0.6715,             0.72508,             0.45576,            0.035313,            0.019334,           0.0088229,            0.001651,            0.001651,            0.001651
                 255,            0.035429,            0.031398,            0.010898,             0.74075,             0.67158,             0.72514,             0.45599,            0.035308,            0.019332,           0.0088241,            0.001618,            0.001618,            0.001618
                 256,            0.035524,            0.031523,            0.011096,             0.74051,             0.67145,             0.72528,             0.45606,            0.035309,            0.019331,           0.0088252,            0.001585,            0.001585,            0.001585
                 257,            0.035342,            0.031417,            0.010877,             0.74078,             0.67227,             0.72541,             0.45641,            0.035304,            0.019328,           0.0088217,            0.001552,            0.001552,            0.001552
                 258,            0.035209,            0.031316,            0.010902,             0.74226,             0.67101,              0.7258,             0.45658,              0.0353,            0.019326,           0.0088164,            0.001519,            0.001519,            0.001519
                 259,            0.035159,            0.031369,            0.010895,             0.73932,              0.6741,             0.72608,             0.45672,            0.035296,            0.019324,           0.0088143,            0.001486,            0.001486,            0.001486
                 260,            0.035307,            0.031405,            0.010783,             0.74053,             0.67411,             0.72631,             0.45672,            0.035295,            0.019325,            0.008812,            0.001453,            0.001453,            0.001453
                 261,            0.035284,            0.031449,            0.010651,             0.74252,             0.67314,             0.72607,             0.45686,            0.035295,            0.019322,           0.0088099,             0.00142,             0.00142,             0.00142
                 262,            0.035036,            0.031498,            0.010583,             0.74351,             0.67252,             0.72645,             0.45705,            0.035295,             0.01932,            0.008811,            0.001387,            0.001387,            0.001387
                 263,            0.035066,            0.031075,             0.01046,             0.74404,             0.67158,             0.72628,              0.4572,            0.035295,            0.019317,           0.0088111,            0.001354,            0.001354,            0.001354
                 264,            0.035007,            0.031131,            0.010458,             0.74215,             0.67243,             0.72601,             0.45759,            0.035294,            0.019315,           0.0088115,            0.001321,            0.001321,            0.001321
                 265,            0.035037,            0.031024,            0.010449,             0.74058,             0.67426,             0.72643,             0.45749,            0.035294,            0.019314,           0.0088161,            0.001288,            0.001288,            0.001288
                 266,            0.034837,            0.031269,            0.010608,             0.74082,             0.67252,             0.72622,             0.45764,            0.035294,            0.019312,           0.0088168,            0.001255,            0.001255,            0.001255
                 267,            0.034882,            0.031272,            0.010337,             0.74248,             0.67119,             0.72656,             0.45773,            0.035293,            0.019313,           0.0088206,            0.001222,            0.001222,            0.001222
                 268,            0.034919,            0.031093,            0.010462,             0.74217,             0.67179,             0.72657,             0.45779,            0.035288,            0.019311,            0.008813,            0.001189,            0.001189,            0.001189
                 269,            0.034825,            0.031208,            0.010289,             0.74253,              0.6717,             0.72684,             0.45787,            0.035286,            0.019311,           0.0088122,            0.001156,            0.001156,            0.001156
                 270,            0.034684,             0.03103,            0.010428,              0.7425,             0.67155,              0.7267,             0.45813,            0.035282,            0.019309,           0.0088066,            0.001123,            0.001123,            0.001123
                 271,            0.034547,            0.031062,            0.010295,             0.74091,             0.67358,              0.7269,             0.45837,             0.03528,            0.019306,           0.0088074,             0.00109,             0.00109,             0.00109
                 272,            0.034628,            0.030924,            0.010162,             0.73897,               0.675,             0.72683,             0.45874,            0.035279,            0.019307,           0.0088073,            0.001057,            0.001057,            0.001057
                 273,            0.034618,            0.031062,            0.010286,             0.73831,             0.67565,             0.72695,              0.4591,            0.035273,            0.019304,           0.0088053,            0.001024,            0.001024,            0.001024
                 274,            0.034508,            0.030742,           0.0099789,             0.73839,             0.67516,              0.7272,             0.45961,            0.035271,            0.019304,           0.0088076,            0.000991,            0.000991,            0.000991
                 275,            0.034669,            0.030889,            0.010014,             0.73601,             0.67849,             0.72766,             0.45961,            0.035266,            0.019301,           0.0088069,            0.000958,            0.000958,            0.000958
                 276,            0.034451,            0.031065,            0.010087,             0.73651,             0.67811,             0.72788,             0.45978,            0.035265,              0.0193,           0.0088102,            0.000925,            0.000925,            0.000925
                 277,            0.034437,            0.030885,           0.0099826,              0.7372,             0.67741,             0.72799,             0.45982,            0.035267,              0.0193,           0.0088142,            0.000892,            0.000892,            0.000892
                 278,            0.034308,            0.031108,           0.0098797,             0.73986,             0.67497,             0.72811,             0.45966,            0.035267,            0.019299,           0.0088148,            0.000859,            0.000859,            0.000859
                 279,            0.034333,            0.030713,            0.009821,             0.74086,             0.67468,             0.72822,             0.45974,            0.035265,            0.019296,           0.0088167,            0.000826,            0.000826,            0.000826
                 280,            0.034233,            0.030494,           0.0099103,             0.73978,             0.67586,             0.72833,             0.45967,            0.035265,            0.019297,           0.0088189,            0.000793,            0.000793,            0.000793
                 281,            0.034293,            0.030843,           0.0098033,             0.74336,             0.67422,             0.72884,             0.45962,            0.035266,            0.019295,           0.0088218,             0.00076,             0.00076,             0.00076
                 282,            0.034143,            0.030578,            0.009834,             0.74448,             0.67349,             0.72889,             0.45974,            0.035268,            0.019296,           0.0088244,            0.000727,            0.000727,            0.000727
                 283,            0.034106,            0.030524,           0.0097391,             0.74319,             0.67423,             0.72877,             0.45993,            0.035271,            0.019296,           0.0088258,            0.000694,            0.000694,            0.000694
                 284,            0.034049,            0.030272,           0.0096758,             0.74392,             0.67439,             0.72885,             0.46013,            0.035271,            0.019297,           0.0088282,            0.000661,            0.000661,            0.000661
                 285,            0.033874,              0.0304,           0.0096561,             0.74303,             0.67589,             0.72917,             0.46011,            0.035273,            0.019297,           0.0088269,            0.000628,            0.000628,            0.000628
                 286,            0.033818,            0.030379,           0.0096162,             0.74381,             0.67596,             0.72923,              0.4601,             0.03528,            0.019298,           0.0088317,            0.000595,            0.000595,            0.000595
                 287,            0.033934,            0.030385,           0.0092597,             0.74463,             0.67565,             0.72914,             0.46042,            0.035283,            0.019298,           0.0088322,            0.000562,            0.000562,            0.000562
                 288,            0.033795,            0.030446,           0.0095084,             0.74444,             0.67624,             0.72902,             0.46051,            0.035285,            0.019299,           0.0088347,            0.000529,            0.000529,            0.000529
                 289,            0.033699,            0.030202,            0.009253,             0.74384,             0.67824,             0.72908,             0.46056,            0.035289,            0.019298,           0.0088384,            0.000496,            0.000496,            0.000496
                 290,            0.033737,            0.030378,           0.0093543,             0.74218,             0.67936,             0.72907,             0.46099,            0.035293,            0.019299,           0.0088422,            0.000463,            0.000463,            0.000463
                 291,            0.033648,            0.030122,           0.0093127,             0.74177,             0.67948,             0.72899,             0.46105,            0.035294,            0.019298,           0.0088427,             0.00043,             0.00043,             0.00043
                 292,            0.033402,            0.030108,           0.0092368,             0.74287,             0.67855,             0.72911,             0.46117,            0.035299,            0.019298,           0.0088465,            0.000397,            0.000397,            0.000397
                 293,            0.033598,            0.030211,           0.0092837,             0.74118,              0.6793,             0.72897,             0.46127,            0.035302,            0.019297,           0.0088496,            0.000364,            0.000364,            0.000364
                 294,            0.033448,             0.03008,           0.0090458,              0.7403,             0.67979,             0.72898,             0.46138,            0.035307,            0.019299,           0.0088569,            0.000331,            0.000331,            0.000331
                 295,            0.033495,            0.030304,           0.0090157,             0.74051,             0.68009,             0.72872,             0.46147,             0.03531,              0.0193,           0.0088634,            0.000298,            0.000298,            0.000298
                 296,            0.033275,            0.029953,           0.0091014,             0.74094,             0.68033,             0.72888,             0.46136,            0.035312,              0.0193,           0.0088657,            0.000265,            0.000265,            0.000265
                 297,            0.033304,            0.030176,            0.009216,             0.74302,             0.67987,             0.72934,             0.46157,            0.035316,              0.0193,            0.008869,            0.000232,            0.000232,            0.000232
                 298,            0.033209,            0.029858,           0.0091201,             0.74208,             0.67955,              0.7292,             0.46161,            0.035321,            0.019301,           0.0088737,            0.000199,            0.000199,            0.000199
                 299,            0.033267,            0.030105,           0.0092265,             0.74226,             0.67961,             0.72925,             0.46147,            0.035326,            0.019303,           0.0088747,            0.000166,            0.000166,            0.000166
